gene,replicate,treatment,time_point,k_on,k_off,k_syn,bf_point,bf_lower,bf_upper,bs_point,bs_lower,bs_upper
ENSMUSG00000020641,1,lps,4,2.720799062711863,34.17229119854839,1014.8043046834857,2.720799062711863,,,29.69670072127308,28.51999842652458,30.95290598385596
ENSMUSG00000020641,1,pic,4,1.8846805886915512,8.28914936499507,434.37844072925907,1.8846805886915512,,,52.403258959674616,50.35339352014682,54.5708809074937
ENSMUSG00000020641,1,lps,6,1.8642124009951002,31.426363828667817,1058.565485368167,1.8642124009951002,,,33.683995104852706,32.069634577980196,35.44866085599835
ENSMUSG00000020641,2,lps,2,0.21635132163788756,444.592903769134,2952.66385966022,0.21635132163788756,,,8.235181342165317,7.713886736743957,8.844216413708807
ENSMUSG00000020641,2,pic,2,0.09670391200581871,74.52303191775432,85.38570707826993,0.09670391200581871,0.06858066063523033,0.10179436311093226,1.1457626572749209,0.9291243068520233,1.40963103286162
ENSMUSG00000020641,2,lps,4,0.4679412625090488,64.56280321018536,1072.7026376530441,0.4679412625090488,,,16.116424733542257,15.490316105646084,17.140945022424752
ENSMUSG00000020641,2,pic,4,0.09001545081092721,55.016209621224604,497.614545237214,0.09001545081092721,,,8.502179189431578,7.350371521425199,10.054100952933133
ENSMUSG00000020641,2,lps,6,0.3620993389986699,755.7696249421076,9390.148578557724,0.3620993389986699,,,12.797356121126626,11.791732330638327,13.624591246282277
ENSMUSG00000020641,2,pic,6,0.21315417315221527,823.3416616675759,8782.7353605145,0.21315417315221527,,,10.66718200889551,9.862224954889957,11.532497710983977
ENSMUSG00000020641,2,pic,6A,0.18698055368958738,213.32671985183092,2310.965471824939,0.18698055368958738,,,10.83298647928423,9.941554969278016,11.73423145297721
ENSMUSG00000020641,3,lps,2,0.1937910418123618,372.7632667635071,3674.8859643074616,0.1937910418123618,,,9.858498119233746,9.12615706252184,10.650496841427433
ENSMUSG00000020641,3,lps,4,0.4549649108693345,71.98075015101642,1244.8452975665796,0.4549649108693345,,,17.294141766442834,16.29441424884997,17.981100943326005
ENSMUSG00000020641,3,pic,4,0.5898304268075981,148.78371785799152,2532.032438947246,0.5898304268075981,,,17.01820921939843,15.84205202860085,18.27567058161486
ENSMUSG00000020641,3,lps,6,0.5813517957713489,81.77953296498849,1110.5148601656733,0.6104193855599164,,,12.357230300928816,11.43924181014918,13.197361641890566
ENSMUSG00000020641,3,pic,6,0.37963656112121086,64.28594424312871,735.6176178612708,0.3986183891772714,,,11.09961279602269,10.391129901038166,12.233661647183716
ENSMUSG00000020661,2,unst,0,1.2259705811376191,242.25509029490783,249.70049729746233,1.2259705811376191,,,1.030733748436373,0.9452363069389975,1.1056610949792958
ENSMUSG00000020661,2,pic,2,0.9349282287580347,778.87560790704,861.5658676476081,0.9816746401959364,,,1.1725361667963077,1.0790791886378912,1.2793485375233322
ENSMUSG00000020661,2,pic,4,1.0803392327149786,102.317427345155,141.16915314024385,1.0803392327149786,,,1.3797175789421232,1.257012094844046,1.4772111830937646
ENSMUSG00000020661,2,pic,6,1.0932599077952174,183.69532632680256,253.43684668062951,1.202585898574739,,,1.2554893752118423,1.1488802136088514,1.3655889494153817
ENSMUSG00000020661,2,pic,6A,1.2144827573068742,384.97314967338366,462.06022941724893,1.2144827573068742,,,1.2002401461225725,1.1140012454679475,1.3106756733204712
ENSMUSG00000020661,3,unst,0,1.2057074260884537,152.237531089288,158.72283525809812,1.2659927973928764,,,1.0425999037320597,0.9466973420585781,1.1244167608499858
ENSMUSG00000020661,3,pic,4,1.0743222416527867,182.08155792641992,219.1038604737991,1.0743222416527867,,,1.203328129267985,1.0552245723154239,1.3590779537154614
ENSMUSG00000020661,3,pic,6,1.163030200725601,352.0665832062198,457.93481616930967,1.221181710761881,,,1.2226628363277916,1.1060985090947903,1.3718310820440678
ENSMUSG00000020664,2,lps,6,2.5297197888677925,0.8822092749605973,1.0385603810080408,2.403233799424403,,,0.011772267765541411,,
ENSMUSG00000020664,3,lps,4,1.6355878011531477,1.052048801075526,1.3090985765229328,1.6355878011531477,0.29998111851669756,3.7355615005060727,0.08710327910922366,,
ENSMUSG00000020671,1,unst,0,0.9675317617075729,0.2359085677757907,1.376099708071098,0.04837658808537859,,,6.70816952178607,,
ENSMUSG00000020671,1,pic,4,1.7992952274576792,5.117298588102195,5.159151997106624,1.7992952274576792,1.2617880084527835,2.682638829995125,1.0081788092455146,0.5328992678778359,1.81729399240731
ENSMUSG00000020671,1,lps,6,3.2616961880803648,19.36373635718656,19.5565818766962,3.5878658068884013,2.640657938592413,4.34950613465669,0.8281664676217932,0.6560280146175554,1.457341953278873
ENSMUSG00000020671,2,pic,2,2.0590994923010255,1.5625011728244014,2.2909399018555145,2.0590994923010255,0.9702344222275278,4.682094569007793,1.5101864497457032,0.3391325569175061,5.175194482637979
ENSMUSG00000020671,2,lps,4,4.207567134190148,30.917885326945804,42.01563672681357,3.7868104207711335,3.201189844696972,4.641374209031139,1.6443207516245257,1.1990797375196967,2.2375986247794226
ENSMUSG00000020671,2,lps,6,4.065157670012714,374.86439805407986,509.9518322552018,4.065157670012714,,,1.3603634671693563,1.2574702894835807,1.4703559195533975
ENSMUSG00000020671,3,lps,4,4.308175693263511,19.71802534992046,28.902923201425747,4.308175693263511,3.6001102904560836,5.2470435655841525,1.509786622603597,1.092025349803405,2.064112943664554
ENSMUSG00000020671,3,pic,4,3.396174460066255,2.327239286668357,3.7634093786269154,3.396174460066255,1.5479803840283182,10.672997052585195,0.16171132036940472,,
ENSMUSG00000020671,3,lps,6,4.408017150035147,79.91097609504197,127.02808661084238,4.408017150035147,3.558027376444414,4.998231410236107,1.589620009894032,1.3293095074028158,1.743116441679537
ENSMUSG00000020689,1,unst,0,0.0723986806531847,8.692261350538779,8.94699158771099,0.07601861468584392,0.057697445663734276,0.10009405232423975,1.029305404761722,0.6903353641796074,1.4042512812397554
ENSMUSG00000020689,2,unst,0,0.04025628272103431,7.75988659943002,33.44157962313559,0.04025628272103431,,,4.309544887626572,3.6262260019874235,5.157069015749958
ENSMUSG00000020689,2,lps,2,0.03330143452336075,1.896120508929262,5.680644490828122,0.03330143452336075,0.026342546281543474,0.04157579508129083,2.9959300920361747,2.35464681012373,3.8949561420554653
ENSMUSG00000020689,2,pic,2,0.03464154434673105,3.721563605720435,14.518637974460788,0.03464154434673105,0.028463867234740804,0.04102979589791046,3.9012198937414677,3.2137480931925353,4.929949657571575
ENSMUSG00000020689,2,lps,4,0.023742014738161732,41.77252209298468,102.5513588495737,0.023742014738161732,0.020470274552958547,0.028335957259098026,2.3813457531402538,1.8148738163352125,3.2213469761935962
ENSMUSG00000020689,2,pic,4,0.03448464201977446,2.3344884404141277,12.709222592592706,0.036208874120763186,0.029693877564224543,0.042748239032414266,5.444114595974674,4.489121519200475,6.628260252456869
ENSMUSG00000020689,2,lps,6,0.015058868506381579,9.597129708882509,23.39335676864604,0.015811811931700656,0.011198393016928982,0.021936116094508806,2.291284585033265,1.4863259579224748,3.631103618604948
ENSMUSG00000020689,2,pic,6,0.0438460634271332,4.523231197399728,14.884435790171109,0.0438460634271332,0.035777789906259065,0.05277569196358252,3.2906643814111765,2.688466672816457,4.186159444750844
ENSMUSG00000020689,2,pic,6A,0.04183529206229169,6.135244447562689,23.347986570793395,0.04183529206229169,0.035539896466757884,0.0481028613767327,3.8055511512778772,3.1282499016595167,4.662065319065805
ENSMUSG00000020689,3,unst,0,0.03447656314308746,4.13224232264195,8.611313897160192,0.03620039130024184,0.024082801140851675,0.04721045671517587,2.0839324571978506,1.5926818902324795,2.854396886425946
ENSMUSG00000020689,3,lps,2,0.03880228632058032,3.1787665947029415,3.5830665586492345,0.04268251495263835,0.02038233547392655,0.062084615378132556,0.9242939015995737,0.6784129770348709,2.2209556024769066
ENSMUSG00000020689,3,pic,2,0.03897122180443498,3.3334845800565898,5.551351118676269,0.040919782894656725,0.026577457524479774,0.05679908517421149,1.615369879714448,1.2055652777625967,2.523235536653979
ENSMUSG00000020689,3,pic,4,0.04816146297268689,79.72370746574512,161.4166516011375,0.04816146297268689,0.03740953550861056,0.05796964365218845,2.024700766337207,1.446457788176602,2.827843423445092
ENSMUSG00000020689,3,pic,6,0.04263556183837293,1.8556109374104481,5.113528213765217,0.04263556183837293,0.028698530381512176,0.06066263251176237,2.7557113997728826,1.9273537456261274,4.2525412858188725
ENSMUSG00000020696,3,lps,6,1.9119379607345104,1.1205749146711022,1.171292065494765,1.9119379607345104,,,0.07316819563884158,,
ENSMUSG00000020733,2,pic,4,1.0553184855891238,0.7583102160335632,1.4770584849323634,1.0553184855891238,0.37403361425535314,2.3181240717715856,1.9478288089778129,,
ENSMUSG00000020733,3,lps,6,1.3044314290060923,42.21730976972361,52.01558790789424,1.369653000456397,,,1.158165996367814,1.0417817655877752,1.3181385947708066
ENSMUSG00000020733,3,pic,6,1.3408709400879177,0.6966112033583847,1.3727063440807568,2.220446049250313e-16,,,0.07882195046320839,,
ENSMUSG00000020737,1,lps,6,2.2934050838945734,434.2750007004762,446.64415700066303,2.2934050838945734,,,1.0284823125444376,0.928434898776951,1.1459381875057406
ENSMUSG00000020737,2,pic,2,1.875685042524409,7.142898097792915,7.439638014140127,1.875685042524409,1.4686593882403816,2.476459693204242,1.0415433500918767,0.6735459988902776,1.5659144258230375
ENSMUSG00000020737,2,lps,6,2.813695367998657,395.15755459366727,413.0887784666269,2.813695367998657,,,1.0453774036824324,0.9516796275045271,1.144476569115041
ENSMUSG00000020737,3,unst,0,2.1778467435609024,4.4187919237393745,7.832806374775019,2.1778467435609024,1.7968828328880702,2.723686604846103,1.7726126303196816,1.2031989422265639,2.4950463006117927
ENSMUSG00000020737,3,pic,2,3.0368707170006903,15.003926304936893,16.32176796752198,3.0368707170006903,2.3971079602543788,3.932282679705452,1.0878331201981086,0.7034442245319634,1.6504775107185017
ENSMUSG00000020737,3,lps,4,2.8591223486659336,312.5420815371398,332.171651775481,2.8591223486659336,,,1.062806167226504,0.9857512450431927,1.1354859369555579
ENSMUSG00000020737,3,pic,4,2.724196718178233,13.943189237328081,20.887395012252014,2.587986882269321,1.97473053473369,3.345332466524879,1.722741035442824,1.0915282876187635,2.620779344123363
ENSMUSG00000020737,3,lps,6,3.3125885154542507,195.4409438398994,278.27518631788485,3.3125885154542507,2.7520326340141947,3.694313798256896,1.4238325954148139,1.284972696993602,1.558839590997292
ENSMUSG00000020818,3,pic,6,1.0478871444072615,0.8838229050550311,1.0044643250920047,1.0478871444072615,0.6264866564482748,4.827956621637438,0.11364995400627942,,
ENSMUSG00000020901,3,lps,2,2.1946991584094753,0.5701518982401089,2.3335269732008133,2.1946991584094753,0.6596655274487256,9.462564732297007,4.092816283526766,,
ENSMUSG00000020901,3,pic,4,1.8412697354615866,1.936881031393497,2.4525740528976585,1.8412697354615866,0.5013650420910699,5.182003956438823,1.2662491981415833,,
ENSMUSG00000020901,3,lps,6,3.1064257583383434,2.9993083666537483,3.5279858668839377,3.1064257583383434,1.4919703252519816,8.093634074803632,1.1762664706663761,0.22477183791798702,4.353735133009807
ENSMUSG00000020993,2,unst,0,2.435005841762277,2.077137837034509,2.412222754099339,2.435005841762277,1.0285092738656965,6.38880674495971,1.161320501264001,,
ENSMUSG00000020993,2,lps,2,1.8376067339767597,0.8284185892524888,2.30530634914777,1.8376067339767597,0.9014710357407624,3.8881423452842134,2.782779598449051,0.745821158457679,9.15865583445631
ENSMUSG00000020993,2,lps,4,2.128456513753335,0.8240479448755758,3.1277379908779857,2.128456513753335,1.2158061750059537,4.032655158533043,3.7955776849249316,1.2130810433047523,10.143921518297915
ENSMUSG00000020993,2,lps,6,1.4874885327666918,0.506431920902047,3.208610560606969,1.4874885327666918,0.8403023356264921,2.6397059298703955,6.3357194287671526,2.3416901242521004,16.626546957610742
ENSMUSG00000020993,3,unst,0,1.6203543492229102,0.7340195098096292,1.9112757891486192,1.6203543492229102,0.5156333811905912,5.2069922324226825,2.603848758249377,,
ENSMUSG00000020993,3,pic,2,1.0501503519362132,0.2171760222754584,1.7782962462307876,0.052507517596810604,,,8.18827155778394,,
ENSMUSG00000020993,3,pic,4,1.2878587896446623,0.37509573346969777,2.241967363872591,1.2878587896446623,0.2776490278692375,4.840181001098527,5.9770537594070206,,
ENSMUSG00000020993,3,lps,6,2.344841688559518,1.258135271789499,3.618656771665486,2.344841688559518,0.9889630803524466,7.017862353268259,0.20133445083078882,,
ENSMUSG00000020993,3,pic,6,2.4093937313202525,1.1617256721270086,2.4737239778055202,2.4093937313202525,1.0041395129847848,7.6130897658327905,2.1293529420559056,,
ENSMUSG00000021024,1,lps,6,1.7280372743587065,323.8258561950604,369.4383346987016,1.7280372743587065,,,1.1408549614894432,1.009746473657533,1.2483410143940108
ENSMUSG00000021024,2,lps,4,1.9539807072985098,408.12116715764654,502.2069380626914,2.0516797426634352,,,1.1567018811268366,1.0692709675649985,1.2324914944446834
ENSMUSG00000021024,2,lps,6,1.8628224058459082,193.25404577622723,308.83912062058675,2.049104646430499,,,1.4542701998081844,1.3244660487704691,1.5573355894759777
ENSMUSG00000021024,3,lps,4,1.8016742457939727,263.9706011711397,456.1075632407614,1.8016742457939727,,,1.7278725782991788,1.6258721577139006,1.8295341319561882
ENSMUSG00000021024,3,lps,6,2.3671880911776326,603.3162337810871,1239.9895976365376,2.3671880911776326,,,2.0552896279042723,1.8901960267095919,2.2313885197379295
ENSMUSG00000021025,1,lps,2,5.306657020127753,349.924293740837,1026.659021368628,5.306657020127753,,,2.933946112724023,2.7838511441106992,3.0934827306324584
ENSMUSG00000021025,1,pic,2,2.0603558712501364,283.2858537681402,644.1952590201023,2.0603558712501364,,,2.274011393266937,2.114503655073164,2.373875661298313
ENSMUSG00000021025,1,lps,4,3.8415818813923917,468.21305100166336,1181.4605500839439,3.8415818813923917,,,2.523339636852085,2.376647997160929,2.6730331862913173
ENSMUSG00000021025,1,pic,4,1.7091014909390776,410.3578369661943,895.8496486206999,1.7091014909390776,,,2.1830937974617037,2.0420497285199097,2.3328091525945713
ENSMUSG00000021025,1,lps,6,2.6165307947884187,341.63431207783424,803.5143500762988,2.6165307947884187,,,2.281412879267343,2.1330093787906383,2.4685481044345288
ENSMUSG00000021025,2,lps,2,2.8353066814345973,306.13445252373975,1660.655945410432,2.8353066814345973,,,5.424596714679323,5.220121834652555,5.6050391087209155
ENSMUSG00000021025,2,pic,2,0.7154901558579756,154.47923465423557,472.9269586585063,0.7154901558579756,,,3.0614273803015597,2.876926787341702,3.2517651068793394
ENSMUSG00000021025,2,lps,4,3.750045002799012,570.9781332045899,1806.455993146014,3.750045002799012,,,3.1637919004136963,3.0258403785624535,3.310562167285266
ENSMUSG00000021025,2,pic,4,0.6624367537932276,187.4141337593268,378.4892444949593,0.6624367537932276,,,2.0195341562713036,1.863449338123107,2.1762531173306843
ENSMUSG00000021025,2,lps,6,2.705498373065939,420.2790614200428,1521.182443127561,2.705498373065939,,,3.6194580762310062,3.3731466950537325,3.784652009535857
ENSMUSG00000021025,2,pic,6,0.728222462414088,129.57355886916156,254.91077332361596,0.728222462414088,,,1.9673054869243434,1.807359665604338,2.1053662040177263
ENSMUSG00000021025,2,pic,6A,0.64511298901812,76.03455589251304,173.1356074764456,0.64511298901812,,,2.27706475620375,2.1050676335122946,2.442093026250665
ENSMUSG00000021025,3,unst,0,0.6661767882411259,915.9781945796144,1211.1332102077179,0.6661767882411259,,,1.2032286661527387,,
ENSMUSG00000021025,3,lps,2,2.8663457593966486,40.729606120648036,312.51908421568356,3.1529803353363133,,,7.673020045662822,7.37811007355851,7.984686050819396
ENSMUSG00000021025,3,pic,2,0.9656168851328469,119.08023711101498,387.6280205339287,0.9656168851328469,,,3.2551834791238665,3.0195904626524888,3.4132784122563655
ENSMUSG00000021025,3,lps,4,2.9301565843641684,246.16994434712717,1258.9084845032237,2.9301565843641684,,,5.113981269492517,4.912224376378673,5.315372339662496
ENSMUSG00000021025,3,pic,4,1.5475964816217551,359.494715747201,948.8002653311559,1.6249763057028428,,,2.5600828525624495,2.334640780986525,2.753907991226218
ENSMUSG00000021025,3,lps,6,3.0548420532587066,383.84105516469197,1771.4366053078809,3.0548420532587066,,,4.615026406041488,4.317994059003004,4.9197699202870275
ENSMUSG00000021025,3,pic,6,0.9996516303758224,190.60617481416526,459.77539840517017,1.0496342118946136,,,2.267444246873061,2.086598513198281,2.484002704121823
ENSMUSG00000021040,1,pic,4,1.2024751638401963,40.1833103727639,41.73210423653957,1.262598922032206,,,1.0385432123289036,0.9346662705997114,1.1461649782573557
ENSMUSG00000021040,1,lps,6,1.5281538057021107,8.080747817019319,13.402550799442242,1.5281538057021107,1.268166105704343,1.8955570011073564,1.658578030515242,1.2039875356595113,2.267311519203513
ENSMUSG00000021040,2,pic,2,1.126567348388882,1.9178172088023486,2.619355256190853,1.126567348388882,0.7506217888592568,1.6690266171385975,1.3658002671832346,0.726832262878806,2.5603421233320205
ENSMUSG00000021040,2,pic,4,1.1136029173429982,0.8386757601155279,2.4459033153894643,1.1136029173429982,0.7019728977700153,1.7151964075045505,2.9163872758794653,1.4454791807435357,6.010729742199946
ENSMUSG00000021040,2,lps,6,2.056036487113898,3.8847167017322675,7.049802514238988,2.056036487113898,1.6121772992239543,2.703496841160784,1.8147533154979745,1.1315057465578098,2.7440305658342283
ENSMUSG00000021040,3,pic,2,1.7189402043080395,1.203150712973015,2.7944035910130207,1.7189402043080395,1.0037154544395186,3.084948007108811,2.3225715289716122,0.8438068144373179,5.714885241982695
ENSMUSG00000021040,3,lps,4,2.2179041425280457,1.9235032748848644,3.8740522248530755,2.2179041425280457,1.575811678515016,3.3231641815392874,1.9536388147467108,0.9876084679575505,3.653890784989315
ENSMUSG00000021040,3,lps,6,2.8269271375949976,4.288895312268125,8.497459367327547,2.8269271375949976,2.0885853868153723,4.0898691478979785,1.981269942173939,1.0214245942211646,3.3901686035696774
ENSMUSG00000021087,3,pic,4,0.0027665583273042697,1.1027224034611165,3.876584366991601,3.0357660829594124e-18,,,2.9881470636676424,,
ENSMUSG00000021109,1,pic,4,1.8929798746786815,228.30504224236955,279.16881281090116,1.8929798746786815,,,1.2227886430757602,1.1231479380910434,1.3285205588258662
ENSMUSG00000021109,1,lps,6,2.0990546778439443,219.32455536175326,346.4271257739562,2.0990546778439443,,,1.5795181948622232,1.4337249553987437,1.7107081781878846
ENSMUSG00000021109,2,pic,4,1.4238239205680348,1.2222211577014377,1.2861295185243473,1.4238239205680348,0.5106624116691162,4.529287298798547,1.0522887043970819,,
ENSMUSG00000021116,3,lps,6,1.8611761330404824,2.7400070103123455,3.1665300218523096,1.8611761330404824,1.0594439564900602,3.56225016734686,1.1556649344088148,0.3759724083137709,2.9517114054459834
ENSMUSG00000021123,3,lps,4,0.007299324053336279,13.820535524653831,20.758574349931912,0.006204425445335837,0.0037585141410138028,0.010202444928304981,1.6822505343913643,0.9168722089925893,3.234407625844188
ENSMUSG00000021127,1,unst,0,0.8027190145629601,14.48540194434213,18.44602504408775,0.8027190145629601,0.6701610917438902,0.9490114604221057,1.2734216913665006,1.056809435156984,1.669689002272094
ENSMUSG00000021127,1,lps,2,0.7631750823832466,147.08365382341256,181.40602043310886,0.7631750823832466,,,1.23335269227744,1.1183770683018348,1.3601463643653637
ENSMUSG00000021127,1,lps,6,0.3458405225053235,20.32455694445424,24.681627556641203,0.3458405225053235,,,1.214374690877374,1.0308678803899187,1.4244861095204904
ENSMUSG00000021133,1,pic,2,1.3332966621044666,1.7189711057697805,1.8374985472195313,1.3332966621044666,0.6623629517036341,2.5798304041057345,1.0689525501923272,0.35895422715837494,3.1645192248975094
ENSMUSG00000021133,3,lps,6,1.8711554281765457,1.595410221072747,2.357543855119142,1.8711554281765457,0.5786013643360278,5.77706617809412,0.19210150287203986,,
ENSMUSG00000021196,1,pic,2,0.9728389541415111,0.8759240769629941,1.2740250641880964,0.9728389541415111,0.33980772702370887,2.654740032663572,1.4544925726957967,,
ENSMUSG00000021250,1,unst,0,1.360477851818804,467.6671280751957,1232.275163631699,1.4285017444097443,,,2.476844285766326,2.3287462613214887,2.6754702691760963
ENSMUSG00000021250,1,pic,2,0.9755812499266022,822.5562938098951,909.3018666419144,0.9755812499266022,,,1.1386222799452914,1.0394743642079982,1.2387903802766083
ENSMUSG00000021250,1,pic,4,1.02943271824011,46.191102283176505,74.80563644067352,1.02943271824011,,,1.6194815179355195,1.4866303151348277,1.7562301133863398
ENSMUSG00000021250,1,lps,6,0.23246375585268275,49.444270171310656,51.34963530582019,0.24408694364531688,0.20007627047095702,0.2834774082617667,1.0385356104541128,0.8475300206291703,1.2655014063382983
ENSMUSG00000021250,2,unst,0,0.3596610912923207,535.5965237557915,993.8698674964567,0.3596610912923207,,,1.744293762206419,1.5903344995842574,1.8985625366868761
ENSMUSG00000021250,2,pic,2,0.7542506128762806,219.25083575759652,628.6717935338013,0.7542506128762806,,,2.867363270755602,2.694080276912095,3.047581169384693
ENSMUSG00000021250,2,pic,4,0.6525091237272774,64.48875165977019,205.09325399146934,0.6851345799136412,,,3.180294992737656,2.962463868154596,3.3915036501224436
ENSMUSG00000021250,2,lps,6,0.21758502038660787,87.42615640970976,117.21622685762755,0.21758502038660787,,,1.3407455122276108,1.1358298544121186,1.5728097184637015
ENSMUSG00000021250,2,pic,6,0.7377338510054562,110.2995960571914,294.5214851472484,0.7377338510054562,,,2.6701955009385188,2.4927029187823724,2.858391511288038
ENSMUSG00000021250,2,pic,6A,0.6374013623039149,49.37404543651135,161.17204608963573,0.6692714304191106,,,3.2643070800605587,3.054511172183206,3.4941601644567686
ENSMUSG00000021250,3,unst,0,0.5117935173118668,246.81269387212566,657.6251907379269,0.5117935173118668,,,2.664470698085911,2.486247349224974,2.887827645493885
ENSMUSG00000021250,3,pic,2,0.8618399686824816,88.75526413015496,260.5883287623065,0.8618399686824816,,,2.9360323730226,2.748538908010455,3.127361145030756
ENSMUSG00000021250,3,pic,4,0.818261700440656,76.07956730809035,303.48491587823156,0.818261700440656,,,3.989046292143657,3.6604983116100867,4.333789802858553
ENSMUSG00000021250,3,pic,6,0.7425321781200959,75.7006524818726,241.1783863108895,0.7425321781200959,,,3.1859485804120706,2.9161239493340467,3.4599390466953643
ENSMUSG00000021270,2,lps,2,1.7581132366543828,266.05017104487933,377.17591428613804,1.7581132366543828,,,1.4176871708250591,1.3336364645243146,1.4974940761002518
ENSMUSG00000021270,2,lps,4,1.7640648317252063,267.70434343507935,431.10154170118216,1.7640648317252063,,,1.6103643899439684,1.5128578527127692,1.713035989792344
ENSMUSG00000021270,2,lps,6,1.9763521704912368,336.46919759493244,522.2835691841185,1.9763521704912368,,,1.552247792420166,1.4352781822054597,1.675356764809587
ENSMUSG00000021270,3,lps,2,2.2882554459200417,678.8787788798131,829.2589495180608,2.2882554459200417,,,1.2581579283019786,1.1630059149652043,1.336451999564555
ENSMUSG00000021270,3,lps,4,1.716030944330552,832.9066469219714,1407.1223759184218,1.8018324915470796,,,1.5880471578073858,1.5058885304258092,1.702940721274514
ENSMUSG00000021270,3,lps,6,1.9366896261001119,553.365363956055,1066.5141771601989,1.9366896261001119,,,1.9273236935821214,1.7666434322310904,2.1010468178261186
ENSMUSG00000021367,1,lps,2,0.2155435279184133,20.793988986990957,99.09640173634405,0.2155435279184133,,,4.765627306927031,4.3353801674631685,5.2458317565406025
ENSMUSG00000021367,1,lps,4,0.27333596376982344,66.23593355093055,503.0652899156667,0.27333596376982344,,,7.59505094812088,7.014859542402294,8.255499091280097
ENSMUSG00000021367,1,lps,6,0.12259268182918352,16.88161765825532,88.95895813891163,0.12259268182918352,,,5.269575460110578,4.568427109066747,6.110032200483634
ENSMUSG00000021367,2,lps,2,0.1539076106969426,938.0334670277734,6391.891966800229,0.1539076106969426,,,6.405292199040824,,
ENSMUSG00000021367,2,lps,4,0.22560610585917473,12.035484378760128,95.16947191889659,0.22560610585917473,,,7.907406874861548,7.330030198589097,8.474851439985772
ENSMUSG00000021367,2,lps,6,0.1340526162109363,87.43894597612066,334.13784386927136,0.1340526162109363,,,3.8213846260283546,3.335658655487182,4.384339596237148
ENSMUSG00000021367,3,lps,2,0.2679735555466284,9.069962472576421,58.20066343540104,0.2679735555466284,,,6.416858240745126,5.9733828902163015,6.890306504560898
ENSMUSG00000021367,3,lps,4,0.3805018045730993,20.78573043726656,133.03297576128855,0.3805018045730993,,,6.400206919010883,6.0237995432449125,6.804931727143614
ENSMUSG00000021367,3,lps,6,0.4267091676898672,658.5785514651184,1302.6251474462094,0.2986964173829071,,,3.8174133199118345,3.39607377387032,4.336318969514968
ENSMUSG00000021367,3,pic,6,0.004180547277098579,1.1717786054302015,1.3976180687646222,0.0002090273638549276,,,0.9064764686253556,,
ENSMUSG00000021377,1,pic,4,1.0439735754786394,1.9673588369647113,3.564990818218274,1.0439735754786394,0.7842534874767676,1.389892291757042,1.8120694360559195,1.1546866024330389,2.8191603079899554
ENSMUSG00000021457,1,pic,2,1.2228020194755875,1.3839304971194375,2.032411836956192,1.2228020194755875,0.6456671173376762,2.2113139500336274,1.4685794129015344,0.5545108733163041,3.9390327094040525
ENSMUSG00000021457,2,lps,2,2.361171776104366,1.4948668661002702,3.7287413412405876,2.361171776104366,1.5723575007828212,3.763840178769229,2.4943634953712843,1.0822948252832938,5.1149580621397766
ENSMUSG00000021457,3,lps,6,4.658952867303152,4.070642469087253,6.24141570309855,4.658952867303152,2.379498786531986,12.18295040183188,1.5332753368777294,0.29646814947991695,5.378708622162802
ENSMUSG00000021546,1,pic,2,2.68203840085023,5.2549589343695144,5.823758162660323,2.68203840085023,1.9065403165856036,4.027563797960782,1.1082404706477602,0.5373604386770857,2.015669930694831
ENSMUSG00000021546,1,lps,4,3.8153464268659474,6.69936848288183,9.319679433879505,3.8153464268659474,2.8016921298037416,5.639362482335223,1.3911280529938115,0.6792208423768186,2.4405189751198235
ENSMUSG00000021546,1,pic,4,1.7492623866352284,3.1379097625811774,4.703372801101956,1.7492623866352284,1.3037143529679573,2.4228447404205147,1.4988872073979151,0.8633150322533112,2.447256935873364
ENSMUSG00000021546,2,unst,0,1.8121080551328042,0.7249451066122394,3.342554081417203,1.8121080551328042,1.2572581482824634,2.6593775574001763,4.6107685270645975,2.364368918674355,8.710823890446244
ENSMUSG00000021546,2,lps,4,4.138017512958165,5.438428986690603,7.598561857194136,4.138017512958165,2.9356275571190498,6.418847781636811,1.3971979547383993,0.6203638941472002,2.6253174388438563
ENSMUSG00000021546,3,pic,6,5.446710371166315,6.747262188887836,7.430892585445167,5.446710371166315,2.678926970752069,12.81084641829751,0.24229032799263484,,
ENSMUSG00000021614,1,unst,0,0.23300153873920898,48.59660542695662,53.397919418536915,0.24465161567616944,0.2089351407778227,0.2777737265842713,1.0658353887255154,0.9033051861059365,1.2808016732423624
ENSMUSG00000021614,1,pic,4,1.7043458534425198,18.04293057901853,20.28006038737744,1.7895631461146457,1.4789767586339877,2.268067463785499,1.0228302365677753,0.9126134565237973,1.4099748888432864
ENSMUSG00000021614,1,lps,6,1.2579989831566234,6.001308359982186,7.031007565107129,1.2579989831566234,0.9411669659545608,1.7223925424180617,1.1715791196451701,0.740677498416603,1.8499542027587852
ENSMUSG00000021614,2,lps,4,0.8613783859718863,153.58544852636143,251.25507367196857,0.8613783859718863,,,1.6359302009580883,1.5205352327388495,1.7573685009872857
ENSMUSG00000021614,2,lps,6,0.7932636975366975,50.576323487554106,85.77081371478408,0.7932636975366975,,,1.6958688928010097,1.5419961143141159,1.8594513639033223
ENSMUSG00000021614,2,pic,6A,0.11858260285939477,9.486077249856928,11.009295963470446,0.12451173300236451,0.10394641935875258,0.14548531547892626,1.09093969330877,0.8998274836283465,1.3993166522581926
